component,stream,case,member_id,variable,start_time,end_time,time_range,long_name,units,vertical_levels,frequency,path
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_FLUX_IN,1753-01,1777-12,175301-177712,POP Flux into Cell,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_FLUX_IN.175301-177712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_FLUX_IN,1778-01,1802-12,177801-180212,POP Flux into Cell,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_FLUX_IN.177801-180212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_FLUX_IN,1803-01,1827-12,180301-182712,POP Flux into Cell,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_FLUX_IN.180301-182712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_FLUX_IN,1828-01,1852-12,182801-185212,POP Flux into Cell,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_FLUX_IN.182801-185212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_FLUX_IN,1853-01,1877-12,185301-187712,POP Flux into Cell,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_FLUX_IN.185301-187712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_FLUX_IN,1878-01,1902-12,187801-190212,POP Flux into Cell,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_FLUX_IN.187801-190212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_FLUX_IN,1903-01,1927-12,190301-192712,POP Flux into Cell,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_FLUX_IN.190301-192712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_FLUX_IN,1928-01,1952-12,192801-195212,POP Flux into Cell,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_FLUX_IN.192801-195212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_FLUX_IN,1953-01,1977-12,195301-197712,POP Flux into Cell,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_FLUX_IN.195301-197712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_FLUX_IN,1978-01,2002-12,197801-200212,POP Flux into Cell,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_FLUX_IN.197801-200212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_FLUX_IN,2003-01,2017-12,200301-201712,POP Flux into Cell,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_FLUX_IN.200301-201712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_PROD,1653-01,1677-12,165301-167712,POP Production,mmol/m^3/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_PROD.165301-167712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_PROD,1678-01,1702-12,167801-170212,POP Production,mmol/m^3/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_PROD.167801-170212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_PROD,1703-01,1727-12,170301-172712,POP Production,mmol/m^3/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_PROD.170301-172712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_PROD,1728-01,1752-12,172801-175212,POP Production,mmol/m^3/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_PROD.172801-175212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_PROD,1753-01,1777-12,175301-177712,POP Production,mmol/m^3/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_PROD.175301-177712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_PROD,1778-01,1802-12,177801-180212,POP Production,mmol/m^3/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_PROD.177801-180212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_PROD,1803-01,1827-12,180301-182712,POP Production,mmol/m^3/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_PROD.180301-182712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_PROD,1828-01,1852-12,182801-185212,POP Production,mmol/m^3/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_PROD.182801-185212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_PROD,1853-01,1877-12,185301-187712,POP Production,mmol/m^3/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_PROD.185301-187712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_PROD,1878-01,1902-12,187801-190212,POP Production,mmol/m^3/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_PROD.187801-190212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_PROD,1903-01,1927-12,190301-192712,POP Production,mmol/m^3/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_PROD.190301-192712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_PROD,1928-01,1952-12,192801-195212,POP Production,mmol/m^3/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_PROD.192801-195212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_PROD,1953-01,1977-12,195301-197712,POP Production,mmol/m^3/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_PROD.195301-197712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_PROD,1978-01,2002-12,197801-200212,POP Production,mmol/m^3/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_PROD.197801-200212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,POP_PROD,2003-01,2017-12,200301-201712,POP Production,mmol/m^3/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.POP_PROD.200301-201712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PREC_F,1653-01,1677-12,165301-167712,Precipitation Flux from Cpl (rain+snow),kg/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PREC_F.165301-167712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PREC_F,1678-01,1702-12,167801-170212,Precipitation Flux from Cpl (rain+snow),kg/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PREC_F.167801-170212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PREC_F,1703-01,1727-12,170301-172712,Precipitation Flux from Cpl (rain+snow),kg/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PREC_F.170301-172712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PREC_F,1728-01,1752-12,172801-175212,Precipitation Flux from Cpl (rain+snow),kg/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PREC_F.172801-175212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PREC_F,1753-01,1777-12,175301-177712,Precipitation Flux from Cpl (rain+snow),kg/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PREC_F.175301-177712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PREC_F,1778-01,1802-12,177801-180212,Precipitation Flux from Cpl (rain+snow),kg/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PREC_F.177801-180212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PREC_F,1803-01,1827-12,180301-182712,Precipitation Flux from Cpl (rain+snow),kg/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PREC_F.180301-182712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PREC_F,1828-01,1852-12,182801-185212,Precipitation Flux from Cpl (rain+snow),kg/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PREC_F.182801-185212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PREC_F,1853-01,1877-12,185301-187712,Precipitation Flux from Cpl (rain+snow),kg/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PREC_F.185301-187712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PREC_F,1878-01,1902-12,187801-190212,Precipitation Flux from Cpl (rain+snow),kg/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PREC_F.187801-190212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PREC_F,1903-01,1927-12,190301-192712,Precipitation Flux from Cpl (rain+snow),kg/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PREC_F.190301-192712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PREC_F,1928-01,1952-12,192801-195212,Precipitation Flux from Cpl (rain+snow),kg/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PREC_F.192801-195212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PREC_F,1953-01,1977-12,195301-197712,Precipitation Flux from Cpl (rain+snow),kg/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PREC_F.195301-197712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PREC_F,1978-01,2002-12,197801-200212,Precipitation Flux from Cpl (rain+snow),kg/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PREC_F.197801-200212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PREC_F,2003-01,2017-12,200301-201712,Precipitation Flux from Cpl (rain+snow),kg/m^2/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PREC_F.200301-201712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV,1653-01,1677-12,165301-167712,Potential Vorticity,1/s/cm,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV.165301-167712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV,1678-01,1702-12,167801-170212,Potential Vorticity,1/s/cm,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV.167801-170212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV,1703-01,1727-12,170301-172712,Potential Vorticity,1/s/cm,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV.170301-172712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV,1728-01,1752-12,172801-175212,Potential Vorticity,1/s/cm,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV.172801-175212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV,1753-01,1777-12,175301-177712,Potential Vorticity,1/s/cm,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV.175301-177712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV,1778-01,1802-12,177801-180212,Potential Vorticity,1/s/cm,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV.177801-180212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV,1803-01,1827-12,180301-182712,Potential Vorticity,1/s/cm,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV.180301-182712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV,1828-01,1852-12,182801-185212,Potential Vorticity,1/s/cm,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV.182801-185212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV,1853-01,1877-12,185301-187712,Potential Vorticity,1/s/cm,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV.185301-187712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV,1878-01,1902-12,187801-190212,Potential Vorticity,1/s/cm,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV.187801-190212.nc
